
  2024-12-26 15:32:02 Running ['artisan' app:handle-package-expiry]  260.80ms DONE


  2025-01-17 00:45:02 Running ['artisan' app:handle-package-expiry]  276.15ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 01:00:02 Running ['artisan' inspire] .............. 239.30ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 01:00:03 Running ['artisan' app:handle-package-expiry]  269.88ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 01:15:02 Running ['artisan' app:handle-package-expiry]  269.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 01:30:02 Running ['artisan' app:handle-package-expiry]  291.81ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 01:45:01 Running ['artisan' app:handle-package-expiry]  274.58ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 02:00:02 Running ['artisan' inspire] .............. 266.40ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 02:00:02 Running ['artisan' app:handle-package-expiry]  262.64ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 02:15:02 Running ['artisan' app:handle-package-expiry]  258.71ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 02:30:02 Running ['artisan' app:handle-package-expiry]  296.92ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 02:45:01 Running ['artisan' app:handle-package-expiry]  359.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 03:00:02 Running ['artisan' inspire] .............. 223.48ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 03:00:02 Running ['artisan' app:handle-package-expiry]  318.58ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 03:15:02 Running ['artisan' app:handle-package-expiry]  289.04ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 03:30:01 Running ['artisan' app:handle-package-expiry]  281.35ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 03:45:02 Running ['artisan' app:handle-package-expiry]  260.25ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 04:00:03 Running ['artisan' inspire] .............. 220.03ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 04:00:03 Running ['artisan' app:handle-package-expiry]  264.20ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 04:15:02 Running ['artisan' app:handle-package-expiry]  248.08ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 04:30:02 Running ['artisan' app:handle-package-expiry]  291.87ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 04:45:02 Running ['artisan' app:handle-package-expiry]  252.96ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 05:00:02 Running ['artisan' inspire] .............. 277.36ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 05:00:03 Running ['artisan' app:handle-package-expiry]  258.88ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 05:15:01 Running ['artisan' app:handle-package-expiry]  328.67ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 05:30:02 Running ['artisan' app:handle-package-expiry]  333.67ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 05:45:02 Running ['artisan' app:handle-package-expiry]  272.63ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 06:00:02 Running ['artisan' inspire] .............. 233.26ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 06:00:03 Running ['artisan' app:handle-package-expiry]  287.43ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 06:15:02 Running ['artisan' app:handle-package-expiry]  251.21ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 06:30:02 Running ['artisan' app:handle-package-expiry]  259.19ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 06:45:02 Running ['artisan' app:handle-package-expiry]  253.46ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 07:00:02 Running ['artisan' inspire] .............. 238.21ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 07:00:02 Running ['artisan' app:handle-package-expiry]  262.27ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 07:15:01 Running ['artisan' app:handle-package-expiry]  252.97ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 07:30:02 Running ['artisan' app:handle-package-expiry]  281.14ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 07:45:01 Running ['artisan' app:handle-package-expiry]  326.31ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 08:00:02 Running ['artisan' inspire] .............. 229.51ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 08:00:02 Running ['artisan' app:handle-package-expiry]  298.70ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 08:15:02 Running ['artisan' app:handle-package-expiry]  277.82ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 08:30:02 Running ['artisan' app:handle-package-expiry]  257.14ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 08:45:01 Running ['artisan' app:handle-package-expiry]  263.45ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 09:00:02 Running ['artisan' inspire] .............. 234.91ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 09:00:02 Running ['artisan' app:handle-package-expiry]  299.23ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 09:15:02 Running ['artisan' app:handle-package-expiry]  281.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 09:30:02 Running ['artisan' app:handle-package-expiry]  303.37ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 09:45:02 Running ['artisan' app:handle-package-expiry]  300.62ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 10:00:02 Running ['artisan' inspire] .............. 274.26ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 10:00:02 Running ['artisan' app:handle-package-expiry]  327.55ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 10:15:02 Running ['artisan' app:handle-package-expiry]  262.82ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 10:30:02 Running ['artisan' app:handle-package-expiry]  289.84ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 10:45:02 Running ['artisan' app:handle-package-expiry]  256.69ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 11:00:02 Running ['artisan' inspire] .............. 223.53ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 11:00:02 Running ['artisan' app:handle-package-expiry]  270.06ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 11:15:02 Running ['artisan' app:handle-package-expiry]  275.40ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 11:30:02 Running ['artisan' app:handle-package-expiry]  320.21ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 11:45:02 Running ['artisan' app:handle-package-expiry]  291.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 12:00:02 Running ['artisan' inspire] .............. 241.56ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 12:00:02 Running ['artisan' app:handle-package-expiry]  289.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 12:15:02 Running ['artisan' app:handle-package-expiry]  290.15ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 12:30:02 Running ['artisan' app:handle-package-expiry]  279.81ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 12:45:02 Running ['artisan' app:handle-package-expiry]  303.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 13:00:02 Running ['artisan' inspire] .............. 257.12ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 13:00:02 Running ['artisan' app:handle-package-expiry]  294.92ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 13:15:02 Running ['artisan' app:handle-package-expiry]  276.88ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 13:30:02 Running ['artisan' app:handle-package-expiry]  272.79ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 13:45:01 Running ['artisan' app:handle-package-expiry]  319.04ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 14:00:02 Running ['artisan' inspire] .............. 258.03ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 14:00:02 Running ['artisan' app:handle-package-expiry]  326.77ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 14:15:01 Running ['artisan' app:handle-package-expiry]  280.20ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 14:30:02 Running ['artisan' app:handle-package-expiry]  258.48ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 14:45:02 Running ['artisan' app:handle-package-expiry]  258.52ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 15:00:02 Running ['artisan' inspire] .............. 260.13ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 15:00:02 Running ['artisan' app:handle-package-expiry]  276.15ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 15:15:01 Running ['artisan' app:handle-package-expiry]  263.52ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 15:30:02 Running ['artisan' app:handle-package-expiry]  270.19ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 15:45:02 Running ['artisan' app:handle-package-expiry]  271.48ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 16:00:02 Running ['artisan' inspire] .............. 300.36ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 16:00:03 Running ['artisan' app:handle-package-expiry]  267.31ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 16:15:02 Running ['artisan' app:handle-package-expiry]  321.44ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 16:30:02 Running ['artisan' app:handle-package-expiry]  308.88ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 16:45:02 Running ['artisan' app:handle-package-expiry]  322.90ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 17:00:02 Running ['artisan' inspire] .............. 238.63ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 17:00:02 Running ['artisan' app:handle-package-expiry]  276.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 17:15:01 Running ['artisan' app:handle-package-expiry]  255.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 17:30:02 Running ['artisan' app:handle-package-expiry]  304.19ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 17:45:02 Running ['artisan' app:handle-package-expiry]  315.97ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 18:00:03 Running ['artisan' inspire] .............. 218.93ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 18:00:03 Running ['artisan' app:handle-package-expiry]  279.12ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 18:15:02 Running ['artisan' app:handle-package-expiry]  250.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 18:30:02 Running ['artisan' app:handle-package-expiry]  306.71ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 18:45:02 Running ['artisan' app:handle-package-expiry]  283.43ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 19:00:02 Running ['artisan' inspire] .............. 258.18ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 19:00:03 Running ['artisan' app:handle-package-expiry]  261.79ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 19:15:02 Running ['artisan' app:handle-package-expiry]  269.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 19:30:02 Running ['artisan' app:handle-package-expiry]  278.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 19:45:02 Running ['artisan' app:handle-package-expiry]  279.11ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 20:00:02 Running ['artisan' inspire] .............. 223.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 20:00:02 Running ['artisan' app:handle-package-expiry]  324.88ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 20:15:02 Running ['artisan' app:handle-package-expiry]  245.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 20:30:02 Running ['artisan' app:handle-package-expiry]  266.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 20:45:01 Running ['artisan' app:handle-package-expiry]  289.37ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 21:00:02 Running ['artisan' inspire] .............. 247.08ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 21:00:03 Running ['artisan' app:handle-package-expiry]  241.28ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 21:15:02 Running ['artisan' app:handle-package-expiry]  261.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 21:30:02 Running ['artisan' app:handle-package-expiry]  249.92ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 21:45:02 Running ['artisan' app:handle-package-expiry]  271.41ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 22:00:02 Running ['artisan' inspire] .............. 254.78ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 22:00:03 Running ['artisan' app:handle-package-expiry]  249.72ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 22:15:02 Running ['artisan' app:handle-package-expiry]  297.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 22:30:02 Running ['artisan' app:handle-package-expiry]  311.02ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 22:45:01 Running ['artisan' app:handle-package-expiry]  282.70ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 23:00:02 Running ['artisan' inspire] .............. 255.73ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-17 23:00:02 Running ['artisan' app:handle-package-expiry]  266.98ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 23:15:02 Running ['artisan' app:handle-package-expiry]  277.14ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 23:30:02 Running ['artisan' app:handle-package-expiry]  311.14ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-17 23:45:02 Running ['artisan' app:handle-package-expiry]  360.81ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 00:00:03 Running ['artisan' inspire] .............. 267.34ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-18 00:00:03 Running ['artisan' app:handle-package-expiry]  371.61ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 00:15:02 Running ['artisan' app:handle-package-expiry]  258.78ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 00:30:02 Running ['artisan' app:handle-package-expiry]  265.77ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 00:45:01 Running ['artisan' app:handle-package-expiry]  251.18ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 01:00:02 Running ['artisan' inspire] .............. 265.21ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-18 01:00:02 Running ['artisan' app:handle-package-expiry]  272.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 01:15:02 Running ['artisan' app:handle-package-expiry]  299.64ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 01:30:02 Running ['artisan' app:handle-package-expiry]  293.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 01:45:02 Running ['artisan' app:handle-package-expiry]  291.59ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 02:00:02 Running ['artisan' inspire] .............. 243.87ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-18 02:00:02 Running ['artisan' app:handle-package-expiry]  260.95ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 02:15:02 Running ['artisan' app:handle-package-expiry]  253.32ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 02:30:02 Running ['artisan' app:handle-package-expiry]  297.05ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 02:45:02 Running ['artisan' app:handle-package-expiry]  273.31ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2025-01-18 03:00:02 Running ['artisan' inspire] .............. 239.64ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2025-01-18 03:00:03 Running ['artisan' app:handle-package-expiry]  249.46ms DONE
